PLCNext-Station1.Conso_Kwh,1685030105,93.35
PLCNext-Station1.Conso_Lh,1685030105,11.8
PLCNext-Station2.Conso_Kwh,1685030105,99.21
PLCNext-Station2.Conso_Lh,1685030105,27.19
PLCNext-Station3.Conso_Kwh,1685030105,85.04
PLCNext-Station3.Conso_Lh,1685030105,12.09
PLCNext-Station4.Conso_Kwh,1685030105,62.38
PLCNext-Station4.Conso_Lh,1685030105,11.61
PLCNext-Station5.Conso_Kwh,1685030105,66.73
PLCNext-Station5.Conso_Lh,1685030105,29.0
PLCNext-Station6.Conso_Kwh,1685030105,96.73
PLCNext-Station6.Conso_Lh,1685030105,25.99
PLCNext-Station7.Conso_Kwh,1685030105,63.17
PLCNext-Station7.Conso_Lh,1685030105,27.15
