PLCNext-Station1.Conso_Kwh,1685030746,69.93
PLCNext-Station1.Conso_Lh,1685030746,20.53
PLCNext-Station2.Conso_Kwh,1685030746,77.61
PLCNext-Station2.Conso_Lh,1685030746,15.63
PLCNext-Station3.Conso_Kwh,1685030746,82.01
PLCNext-Station3.Conso_Lh,1685030746,14.82
PLCNext-Station4.Conso_Kwh,1685030746,75.95
PLCNext-Station4.Conso_Lh,1685030746,18.06
PLCNext-Station5.Conso_Kwh,1685030746,70.43
PLCNext-Station5.Conso_Lh,1685030746,14.45
PLCNext-Station6.Conso_Kwh,1685030746,55.88
PLCNext-Station6.Conso_Lh,1685030746,16.72
PLCNext-Station7.Conso_Kwh,1685030746,99.28
PLCNext-Station7.Conso_Lh,1685030746,25.18
