PLCNext-Station1.Conso_Kwh,1685029605,76.45
PLCNext-Station1.Conso_Lh,1685029605,10.21
PLCNext-Station2.Conso_Kwh,1685029605,88.38
PLCNext-Station2.Conso_Lh,1685029605,21.55
PLCNext-Station3.Conso_Kwh,1685029605,64.48
PLCNext-Station3.Conso_Lh,1685029605,23.84
PLCNext-Station4.Conso_Kwh,1685029605,69.65
PLCNext-Station4.Conso_Lh,1685029605,26.84
PLCNext-Station5.Conso_Kwh,1685029605,55.96
PLCNext-Station5.Conso_Lh,1685029605,11.99
PLCNext-Station6.Conso_Kwh,1685029605,60.89
PLCNext-Station6.Conso_Lh,1685029605,28.05
PLCNext-Station7.Conso_Kwh,1685029605,99.24
PLCNext-Station7.Conso_Lh,1685029605,24.1
