PLCNext-Station1.Conso_Kwh,1685025641,84.97
PLCNext-Station1.Conso_Lh,1685025641,21.51
PLCNext-Station2.Conso_Kwh,1685025641,50.7
PLCNext-Station2.Conso_Lh,1685025641,20.27
PLCNext-Station3.Conso_Kwh,1685025641,62.0
PLCNext-Station3.Conso_Lh,1685025641,18.1
PLCNext-Station4.Conso_Kwh,1685025641,73.3
PLCNext-Station4.Conso_Lh,1685025641,10.21
PLCNext-Station5.Conso_Kwh,1685025641,84.41
PLCNext-Station5.Conso_Lh,1685025641,19.09
PLCNext-Station6.Conso_Kwh,1685025641,78.64
PLCNext-Station6.Conso_Lh,1685025641,16.05
PLCNext-Station7.Conso_Kwh,1685025641,96.7
PLCNext-Station7.Conso_Lh,1685025641,15.76
