PLCNext-Station1.Conso_Kwh,1685030265,60.24
PLCNext-Station1.Conso_Lh,1685030265,15.56
PLCNext-Station2.Conso_Kwh,1685030265,89.85
PLCNext-Station2.Conso_Lh,1685030265,21.9
PLCNext-Station3.Conso_Kwh,1685030265,55.63
PLCNext-Station3.Conso_Lh,1685030265,17.3
PLCNext-Station4.Conso_Kwh,1685030265,69.86
PLCNext-Station4.Conso_Lh,1685030265,13.82
PLCNext-Station5.Conso_Kwh,1685030265,84.9
PLCNext-Station5.Conso_Lh,1685030265,22.29
PLCNext-Station6.Conso_Kwh,1685030265,69.86
PLCNext-Station6.Conso_Lh,1685030265,28.75
PLCNext-Station7.Conso_Kwh,1685030265,65.59
PLCNext-Station7.Conso_Lh,1685030265,25.85
