PLCNext-Station1.Conso_Kwh,1685028133,92.78
PLCNext-Station1.Conso_Lh,1685028133,15.36
PLCNext-Station2.Conso_Kwh,1685028133,98.69
PLCNext-Station2.Conso_Lh,1685028133,27.76
PLCNext-Station3.Conso_Kwh,1685028133,93.93
PLCNext-Station3.Conso_Lh,1685028133,16.06
PLCNext-Station4.Conso_Kwh,1685028133,67.78
PLCNext-Station4.Conso_Lh,1685028133,17.51
PLCNext-Station5.Conso_Kwh,1685028133,67.62
PLCNext-Station5.Conso_Lh,1685028133,22.23
PLCNext-Station6.Conso_Kwh,1685028133,86.61
PLCNext-Station6.Conso_Lh,1685028133,28.68
PLCNext-Station7.Conso_Kwh,1685028133,72.1
PLCNext-Station7.Conso_Lh,1685028133,22.44
