PLCNext-Station1.Conso_Kwh,1685027873,67.48
PLCNext-Station1.Conso_Lh,1685027873,29.86
PLCNext-Station2.Conso_Kwh,1685027873,63.64
PLCNext-Station2.Conso_Lh,1685027873,16.4
PLCNext-Station3.Conso_Kwh,1685027873,79.16
PLCNext-Station3.Conso_Lh,1685027873,23.53
PLCNext-Station4.Conso_Kwh,1685027873,74.17
PLCNext-Station4.Conso_Lh,1685027873,20.18
PLCNext-Station5.Conso_Kwh,1685027873,63.1
PLCNext-Station5.Conso_Lh,1685027873,13.34
PLCNext-Station6.Conso_Kwh,1685027873,83.05
PLCNext-Station6.Conso_Lh,1685027873,19.47
PLCNext-Station7.Conso_Kwh,1685027873,88.2
PLCNext-Station7.Conso_Lh,1685027873,28.0
