PLCNext-Station1.Conso_Kwh,1685025261,65.44
PLCNext-Station1.Conso_Lh,1685025261,17.69
PLCNext-Station2.Conso_Kwh,1685025261,57.96
PLCNext-Station2.Conso_Lh,1685025261,23.3
PLCNext-Station3.Conso_Kwh,1685025261,99.95
PLCNext-Station3.Conso_Lh,1685025261,28.95
PLCNext-Station4.Conso_Kwh,1685025261,86.99
PLCNext-Station4.Conso_Lh,1685025261,19.56
PLCNext-Station5.Conso_Kwh,1685025261,92.93
PLCNext-Station5.Conso_Lh,1685025261,21.32
PLCNext-Station6.Conso_Kwh,1685025261,74.74
PLCNext-Station6.Conso_Lh,1685025261,11.26
PLCNext-Station7.Conso_Kwh,1685025261,69.77
PLCNext-Station7.Conso_Lh,1685025261,18.07
