PLCNext-Station1.Conso_Kwh,1685029545,65.68
PLCNext-Station1.Conso_Lh,1685029545,15.34
PLCNext-Station2.Conso_Kwh,1685029545,75.55
PLCNext-Station2.Conso_Lh,1685029545,24.66
PLCNext-Station3.Conso_Kwh,1685029545,96.25
PLCNext-Station3.Conso_Lh,1685029545,19.94
PLCNext-Station4.Conso_Kwh,1685029545,78.46
PLCNext-Station4.Conso_Lh,1685029545,24.11
PLCNext-Station5.Conso_Kwh,1685029545,70.97
PLCNext-Station5.Conso_Lh,1685029545,16.38
PLCNext-Station6.Conso_Kwh,1685029545,58.12
PLCNext-Station6.Conso_Lh,1685029545,16.59
PLCNext-Station7.Conso_Kwh,1685029545,85.43
PLCNext-Station7.Conso_Lh,1685029545,21.29
