PLCNext-Station1.Conso_Kwh,1685030355,61.25
PLCNext-Station1.Conso_Lh,1685030355,10.67
PLCNext-Station2.Conso_Kwh,1685030355,66.87
PLCNext-Station2.Conso_Lh,1685030355,10.91
PLCNext-Station3.Conso_Kwh,1685030355,56.4
PLCNext-Station3.Conso_Lh,1685030355,24.44
PLCNext-Station4.Conso_Kwh,1685030355,60.43
PLCNext-Station4.Conso_Lh,1685030355,22.75
PLCNext-Station5.Conso_Kwh,1685030355,66.35
PLCNext-Station5.Conso_Lh,1685030355,23.83
PLCNext-Station6.Conso_Kwh,1685030355,50.07
PLCNext-Station6.Conso_Lh,1685030355,14.5
PLCNext-Station7.Conso_Kwh,1685030355,91.89
PLCNext-Station7.Conso_Lh,1685030355,22.85
