PLCNext-Station1.Conso_Kwh,1685022599,68.68
PLCNext-Station1.Conso_Lh,1685022599,26.65
PLCNext-Station2.Conso_Kwh,1685022599,51.75
PLCNext-Station2.Conso_Lh,1685022599,28.83
PLCNext-Station3.Conso_Kwh,1685022599,72.72
PLCNext-Station3.Conso_Lh,1685022599,21.08
PLCNext-Station4.Conso_Kwh,1685022599,67.49
PLCNext-Station4.Conso_Lh,1685022599,19.75
PLCNext-Station5.Conso_Kwh,1685022599,73.19
PLCNext-Station5.Conso_Lh,1685022599,27.75
PLCNext-Station6.Conso_Kwh,1685022599,75.73
PLCNext-Station6.Conso_Lh,1685022599,10.69
PLCNext-Station7.Conso_Kwh,1685022599,63.69
PLCNext-Station7.Conso_Lh,1685022599,11.87
