PLCNext-Station1.Conso_Kwh,1685026772,56.06
PLCNext-Station1.Conso_Lh,1685026772,10.34
PLCNext-Station2.Conso_Kwh,1685026772,52.35
PLCNext-Station2.Conso_Lh,1685026772,10.44
PLCNext-Station3.Conso_Kwh,1685026772,58.01
PLCNext-Station3.Conso_Lh,1685026772,21.9
PLCNext-Station4.Conso_Kwh,1685026772,99.92
PLCNext-Station4.Conso_Lh,1685026772,12.14
PLCNext-Station5.Conso_Kwh,1685026772,67.32
PLCNext-Station5.Conso_Lh,1685026772,20.95
PLCNext-Station6.Conso_Kwh,1685026772,53.75
PLCNext-Station6.Conso_Lh,1685026772,18.33
PLCNext-Station7.Conso_Kwh,1685026772,62.29
PLCNext-Station7.Conso_Lh,1685026772,21.62
