PLCNext-Station1.Conso_Kwh,1685024400,88.94
PLCNext-Station1.Conso_Lh,1685024400,19.33
PLCNext-Station2.Conso_Kwh,1685024400,90.02
PLCNext-Station2.Conso_Lh,1685024400,16.61
PLCNext-Station3.Conso_Kwh,1685024400,73.17
PLCNext-Station3.Conso_Lh,1685024400,26.37
PLCNext-Station4.Conso_Kwh,1685024400,86.2
PLCNext-Station4.Conso_Lh,1685024400,28.27
PLCNext-Station5.Conso_Kwh,1685024400,81.79
PLCNext-Station5.Conso_Lh,1685024400,14.69
PLCNext-Station6.Conso_Kwh,1685024400,85.09
PLCNext-Station6.Conso_Lh,1685024400,24.8
PLCNext-Station7.Conso_Kwh,1685024400,99.66
PLCNext-Station7.Conso_Lh,1685024400,18.74
