PLCNext-Station1.Conso_Kwh,1685029535,50.58
PLCNext-Station1.Conso_Lh,1685029535,28.45
PLCNext-Station2.Conso_Kwh,1685029535,82.86
PLCNext-Station2.Conso_Lh,1685029535,23.84
PLCNext-Station3.Conso_Kwh,1685029535,84.72
PLCNext-Station3.Conso_Lh,1685029535,25.45
PLCNext-Station4.Conso_Kwh,1685029535,96.97
PLCNext-Station4.Conso_Lh,1685029535,11.27
PLCNext-Station5.Conso_Kwh,1685029535,80.46
PLCNext-Station5.Conso_Lh,1685029535,27.36
PLCNext-Station6.Conso_Kwh,1685029535,97.42
PLCNext-Station6.Conso_Lh,1685029535,21.0
PLCNext-Station7.Conso_Kwh,1685029535,62.79
PLCNext-Station7.Conso_Lh,1685029535,28.57
