PLCNext-Station1.Conso_Kwh,1685022669,52.61
PLCNext-Station1.Conso_Lh,1685022669,11.92
PLCNext-Station2.Conso_Kwh,1685022669,57.94
PLCNext-Station2.Conso_Lh,1685022669,25.67
PLCNext-Station3.Conso_Kwh,1685022669,53.32
PLCNext-Station3.Conso_Lh,1685022669,19.72
PLCNext-Station4.Conso_Kwh,1685022669,87.94
PLCNext-Station4.Conso_Lh,1685022669,25.49
PLCNext-Station5.Conso_Kwh,1685022669,62.49
PLCNext-Station5.Conso_Lh,1685022669,25.46
PLCNext-Station6.Conso_Kwh,1685022669,61.95
PLCNext-Station6.Conso_Lh,1685022669,25.78
PLCNext-Station7.Conso_Kwh,1685022669,74.29
PLCNext-Station7.Conso_Lh,1685022669,12.35
