PLCNext-Station1.Conso_Kwh,1685028604,70.89
PLCNext-Station1.Conso_Lh,1685028604,23.27
PLCNext-Station2.Conso_Kwh,1685028604,92.78
PLCNext-Station2.Conso_Lh,1685028604,13.17
PLCNext-Station3.Conso_Kwh,1685028604,96.02
PLCNext-Station3.Conso_Lh,1685028604,28.62
PLCNext-Station4.Conso_Kwh,1685028604,78.14
PLCNext-Station4.Conso_Lh,1685028604,18.32
PLCNext-Station5.Conso_Kwh,1685028604,59.97
PLCNext-Station5.Conso_Lh,1685028604,29.98
PLCNext-Station6.Conso_Kwh,1685028604,88.28
PLCNext-Station6.Conso_Lh,1685028604,15.94
PLCNext-Station7.Conso_Kwh,1685028604,80.74
PLCNext-Station7.Conso_Lh,1685028604,17.17
