PLCNext-Station1.Conso_Kwh,1685023129,88.2
PLCNext-Station1.Conso_Lh,1685023129,25.14
PLCNext-Station2.Conso_Kwh,1685023129,74.78
PLCNext-Station2.Conso_Lh,1685023129,12.75
PLCNext-Station3.Conso_Kwh,1685023129,88.83
PLCNext-Station3.Conso_Lh,1685023129,28.47
PLCNext-Station4.Conso_Kwh,1685023129,66.28
PLCNext-Station4.Conso_Lh,1685023129,22.39
PLCNext-Station5.Conso_Kwh,1685023129,99.56
PLCNext-Station5.Conso_Lh,1685023129,29.6
PLCNext-Station6.Conso_Kwh,1685023129,91.75
PLCNext-Station6.Conso_Lh,1685023129,16.23
PLCNext-Station7.Conso_Kwh,1685023129,59.23
PLCNext-Station7.Conso_Lh,1685023129,24.48
