PLCNext-Station1.Conso_Kwh,1685029405,89.49
PLCNext-Station1.Conso_Lh,1685029405,10.47
PLCNext-Station2.Conso_Kwh,1685029405,76.8
PLCNext-Station2.Conso_Lh,1685029405,28.33
PLCNext-Station3.Conso_Kwh,1685029405,79.24
PLCNext-Station3.Conso_Lh,1685029405,10.56
PLCNext-Station4.Conso_Kwh,1685029405,87.2
PLCNext-Station4.Conso_Lh,1685029405,27.8
PLCNext-Station5.Conso_Kwh,1685029405,84.5
PLCNext-Station5.Conso_Lh,1685029405,19.98
PLCNext-Station6.Conso_Kwh,1685029405,64.37
PLCNext-Station6.Conso_Lh,1685029405,13.42
PLCNext-Station7.Conso_Kwh,1685029405,65.74
PLCNext-Station7.Conso_Lh,1685029405,29.92
