PLCNext-Station1.Conso_Kwh,1685029375,70.39
PLCNext-Station1.Conso_Lh,1685029375,11.56
PLCNext-Station2.Conso_Kwh,1685029375,82.09
PLCNext-Station2.Conso_Lh,1685029375,14.44
PLCNext-Station3.Conso_Kwh,1685029375,80.45
PLCNext-Station3.Conso_Lh,1685029375,14.83
PLCNext-Station4.Conso_Kwh,1685029375,64.78
PLCNext-Station4.Conso_Lh,1685029375,19.34
PLCNext-Station5.Conso_Kwh,1685029375,90.32
PLCNext-Station5.Conso_Lh,1685029375,25.36
PLCNext-Station6.Conso_Kwh,1685029375,83.57
PLCNext-Station6.Conso_Lh,1685029375,19.58
PLCNext-Station7.Conso_Kwh,1685029375,80.8
PLCNext-Station7.Conso_Lh,1685029375,21.22
