PLCNext-Station1.Conso_Kwh,1685023259,59.81
PLCNext-Station1.Conso_Lh,1685023259,17.84
PLCNext-Station2.Conso_Kwh,1685023259,78.59
PLCNext-Station2.Conso_Lh,1685023259,22.6
PLCNext-Station3.Conso_Kwh,1685023259,98.88
PLCNext-Station3.Conso_Lh,1685023259,26.44
PLCNext-Station4.Conso_Kwh,1685023259,67.81
PLCNext-Station4.Conso_Lh,1685023259,25.51
PLCNext-Station5.Conso_Kwh,1685023259,76.55
PLCNext-Station5.Conso_Lh,1685023259,23.46
PLCNext-Station6.Conso_Kwh,1685023259,90.46
PLCNext-Station6.Conso_Lh,1685023259,12.48
PLCNext-Station7.Conso_Kwh,1685023259,98.49
PLCNext-Station7.Conso_Lh,1685023259,12.48
