PLCNext-Station1.Conso_Kwh,1685023419,61.36
PLCNext-Station1.Conso_Lh,1685023419,28.51
PLCNext-Station2.Conso_Kwh,1685023419,73.84
PLCNext-Station2.Conso_Lh,1685023419,17.95
PLCNext-Station3.Conso_Kwh,1685023419,78.83
PLCNext-Station3.Conso_Lh,1685023419,28.98
PLCNext-Station4.Conso_Kwh,1685023419,91.2
PLCNext-Station4.Conso_Lh,1685023419,28.89
PLCNext-Station5.Conso_Kwh,1685023419,50.54
PLCNext-Station5.Conso_Lh,1685023419,26.52
PLCNext-Station6.Conso_Kwh,1685023419,64.89
PLCNext-Station6.Conso_Lh,1685023419,17.41
PLCNext-Station7.Conso_Kwh,1685023419,69.46
PLCNext-Station7.Conso_Lh,1685023419,19.68
