PLCNext-Station1.Conso_Kwh,1685031376,52.4
PLCNext-Station1.Conso_Lh,1685031376,14.97
PLCNext-Station2.Conso_Kwh,1685031376,81.77
PLCNext-Station2.Conso_Lh,1685031376,11.84
PLCNext-Station3.Conso_Kwh,1685031376,82.74
PLCNext-Station3.Conso_Lh,1685031376,23.6
PLCNext-Station4.Conso_Kwh,1685031376,89.15
PLCNext-Station4.Conso_Lh,1685031376,11.21
PLCNext-Station5.Conso_Kwh,1685031376,60.3
PLCNext-Station5.Conso_Lh,1685031376,26.08
PLCNext-Station6.Conso_Kwh,1685031376,51.62
PLCNext-Station6.Conso_Lh,1685031376,18.47
PLCNext-Station7.Conso_Kwh,1685031376,85.35
PLCNext-Station7.Conso_Lh,1685031376,13.34
