PLCNext-Station1.Conso_Kwh,1685031106,67.66
PLCNext-Station1.Conso_Lh,1685031106,22.78
PLCNext-Station2.Conso_Kwh,1685031106,71.2
PLCNext-Station2.Conso_Lh,1685031106,25.22
PLCNext-Station3.Conso_Kwh,1685031106,81.15
PLCNext-Station3.Conso_Lh,1685031106,29.72
PLCNext-Station4.Conso_Kwh,1685031106,87.92
PLCNext-Station4.Conso_Lh,1685031106,29.31
PLCNext-Station5.Conso_Kwh,1685031106,69.43
PLCNext-Station5.Conso_Lh,1685031106,26.57
PLCNext-Station6.Conso_Kwh,1685031106,70.2
PLCNext-Station6.Conso_Lh,1685031106,28.96
PLCNext-Station7.Conso_Kwh,1685031106,61.33
PLCNext-Station7.Conso_Lh,1685031106,16.92
