PLCNext-Station1.Conso_Kwh,1685025241,86.91
PLCNext-Station1.Conso_Lh,1685025241,11.16
PLCNext-Station2.Conso_Kwh,1685025241,86.43
PLCNext-Station2.Conso_Lh,1685025241,20.59
PLCNext-Station3.Conso_Kwh,1685025241,62.74
PLCNext-Station3.Conso_Lh,1685025241,10.89
PLCNext-Station4.Conso_Kwh,1685025241,62.09
PLCNext-Station4.Conso_Lh,1685025241,20.58
PLCNext-Station5.Conso_Kwh,1685025241,51.92
PLCNext-Station5.Conso_Lh,1685025241,15.02
PLCNext-Station6.Conso_Kwh,1685025241,70.07
PLCNext-Station6.Conso_Lh,1685025241,15.14
PLCNext-Station7.Conso_Kwh,1685025241,51.31
PLCNext-Station7.Conso_Lh,1685025241,16.31
