PLCNext-Station1.Conso_Kwh,1685026302,52.46
PLCNext-Station1.Conso_Lh,1685026302,11.74
PLCNext-Station2.Conso_Kwh,1685026302,63.46
PLCNext-Station2.Conso_Lh,1685026302,20.78
PLCNext-Station3.Conso_Kwh,1685026302,50.82
PLCNext-Station3.Conso_Lh,1685026302,21.95
PLCNext-Station4.Conso_Kwh,1685026302,51.93
PLCNext-Station4.Conso_Lh,1685026302,16.47
PLCNext-Station5.Conso_Kwh,1685026302,81.35
PLCNext-Station5.Conso_Lh,1685026302,29.35
PLCNext-Station6.Conso_Kwh,1685026302,52.17
PLCNext-Station6.Conso_Lh,1685026302,15.57
PLCNext-Station7.Conso_Kwh,1685026302,88.41
PLCNext-Station7.Conso_Lh,1685026302,25.48
