PLCNext-Station1.Conso_Kwh,1685031046,62.09
PLCNext-Station1.Conso_Lh,1685031046,24.15
PLCNext-Station2.Conso_Kwh,1685031046,89.62
PLCNext-Station2.Conso_Lh,1685031046,26.51
PLCNext-Station3.Conso_Kwh,1685031046,56.33
PLCNext-Station3.Conso_Lh,1685031046,22.91
PLCNext-Station4.Conso_Kwh,1685031046,53.19
PLCNext-Station4.Conso_Lh,1685031046,11.96
PLCNext-Station5.Conso_Kwh,1685031046,98.5
PLCNext-Station5.Conso_Lh,1685031046,20.78
PLCNext-Station6.Conso_Kwh,1685031046,52.94
PLCNext-Station6.Conso_Lh,1685031046,16.68
PLCNext-Station7.Conso_Kwh,1685031046,55.96
PLCNext-Station7.Conso_Lh,1685031046,29.21
