PLCNext-Station1.Conso_Kwh,1685031707,99.09
PLCNext-Station1.Conso_Lh,1685031707,29.84
PLCNext-Station2.Conso_Kwh,1685031707,79.6
PLCNext-Station2.Conso_Lh,1685031707,28.74
PLCNext-Station3.Conso_Kwh,1685031707,92.24
PLCNext-Station3.Conso_Lh,1685031707,24.74
PLCNext-Station4.Conso_Kwh,1685031707,51.18
PLCNext-Station4.Conso_Lh,1685031707,24.52
PLCNext-Station5.Conso_Kwh,1685031707,79.25
PLCNext-Station5.Conso_Lh,1685031707,27.32
PLCNext-Station6.Conso_Kwh,1685031707,68.19
PLCNext-Station6.Conso_Lh,1685031707,27.97
PLCNext-Station7.Conso_Kwh,1685031707,76.51
PLCNext-Station7.Conso_Lh,1685031707,17.99
