PLCNext-Station1.Conso_Kwh,1685026652,99.61
PLCNext-Station1.Conso_Lh,1685026652,27.9
PLCNext-Station2.Conso_Kwh,1685026652,73.64
PLCNext-Station2.Conso_Lh,1685026652,10.25
PLCNext-Station3.Conso_Kwh,1685026652,58.07
PLCNext-Station3.Conso_Lh,1685026652,19.32
PLCNext-Station4.Conso_Kwh,1685026652,78.04
PLCNext-Station4.Conso_Lh,1685026652,13.71
PLCNext-Station5.Conso_Kwh,1685026652,77.61
PLCNext-Station5.Conso_Lh,1685026652,14.46
PLCNext-Station6.Conso_Kwh,1685026652,77.09
PLCNext-Station6.Conso_Lh,1685026652,24.26
PLCNext-Station7.Conso_Kwh,1685026652,50.93
PLCNext-Station7.Conso_Lh,1685026652,17.69
