PLCNext-Station1.Conso_Kwh,1685024380,89.64
PLCNext-Station1.Conso_Lh,1685024380,11.72
PLCNext-Station2.Conso_Kwh,1685024380,64.11
PLCNext-Station2.Conso_Lh,1685024380,14.22
PLCNext-Station3.Conso_Kwh,1685024380,56.66
PLCNext-Station3.Conso_Lh,1685024380,15.98
PLCNext-Station4.Conso_Kwh,1685024380,52.51
PLCNext-Station4.Conso_Lh,1685024380,20.82
PLCNext-Station5.Conso_Kwh,1685024380,75.57
PLCNext-Station5.Conso_Lh,1685024380,29.8
PLCNext-Station6.Conso_Kwh,1685024380,63.47
PLCNext-Station6.Conso_Lh,1685024380,10.57
PLCNext-Station7.Conso_Kwh,1685024380,60.26
PLCNext-Station7.Conso_Lh,1685024380,12.13
