PLCNext-Station1.Conso_Kwh,1685028514,81.84
PLCNext-Station1.Conso_Lh,1685028514,10.88
PLCNext-Station2.Conso_Kwh,1685028514,80.83
PLCNext-Station2.Conso_Lh,1685028514,15.71
PLCNext-Station3.Conso_Kwh,1685028514,83.86
PLCNext-Station3.Conso_Lh,1685028514,20.25
PLCNext-Station4.Conso_Kwh,1685028514,57.84
PLCNext-Station4.Conso_Lh,1685028514,27.89
PLCNext-Station5.Conso_Kwh,1685028514,68.23
PLCNext-Station5.Conso_Lh,1685028514,20.17
PLCNext-Station6.Conso_Kwh,1685028514,81.04
PLCNext-Station6.Conso_Lh,1685028514,14.08
PLCNext-Station7.Conso_Kwh,1685028514,92.5
PLCNext-Station7.Conso_Lh,1685028514,11.22
