PLCNext-Station1.Conso_Kwh,1685024300,70.34
PLCNext-Station1.Conso_Lh,1685024300,26.7
PLCNext-Station2.Conso_Kwh,1685024300,93.49
PLCNext-Station2.Conso_Lh,1685024300,11.91
PLCNext-Station3.Conso_Kwh,1685024300,98.32
PLCNext-Station3.Conso_Lh,1685024300,19.13
PLCNext-Station4.Conso_Kwh,1685024300,51.37
PLCNext-Station4.Conso_Lh,1685024300,19.79
PLCNext-Station5.Conso_Kwh,1685024300,97.61
PLCNext-Station5.Conso_Lh,1685024300,27.33
PLCNext-Station6.Conso_Kwh,1685024300,89.57
PLCNext-Station6.Conso_Lh,1685024300,21.17
PLCNext-Station7.Conso_Kwh,1685024300,82.85
PLCNext-Station7.Conso_Lh,1685024300,10.13
